investor_id,age,age_group,gender,sip_amount,city_tier,state
100523,36,36-50,Male,19000.0,T30,Kerala
100524,55,50+,Female,10000.0,T30,Delhi
100525,41,36-50,Male,10000.0,B30,Maharashtra
100526,54,50+,Male,3500.0,B30,Karnataka
100527,51,50+,Female,3500.0,T30,Uttar Pradesh
100528,31,26-35,Female,3500.0,B30,Delhi
100529,37,36-50,Other,9500.0,B30,Gujarat
100530,54,50+,Female,7000.0,B30,Karnataka
100531,22,18-25,Male,2500.0,T30,Tamil Nadu
100532,41,36-50,Male,7000.0,B30,Karnataka
100533,41,36-50,Male,8500.0,B30,Maharashtra
100534,31,26-35,Male,3000.0,B30,Delhi
100535,30,26-35,Male,2000.0,B30,Karnataka
100536,31,26-35,Female,3500.0,T30,Telangana
100537,41,36-50,Female,8000.0,T30,Maharashtra
100538,48,36-50,Other,7000.0,B30,Maharashtra
100539,41,36-50,Male,3000.0,T30,Telangana
100540,21,18-25,Male,2000.0,B30,Maharashtra
100541,49,36-50,Female,5000.0,T30,Maharashtra
100542,45,36-50,Male,16500.0,T30,Gujarat
100543,31,26-35,Male,6000.0,T30,Kerala
100544,27,26-35,Male,1000.0,B30,Maharashtra
100545,24,18-25,Female,2500.0,T30,Gujarat
100546,44,36-50,Female,3500.0,T30,Delhi
100547,18,18-25,Female,1000.0,T30,Maharashtra
100548,44,36-50,Female,2000.0,T30,Tamil Nadu
100549,29,26-35,Male,7500.0,B30,Uttar Pradesh
100550,36,36-50,Male,13500.0,B30,Gujarat
100551,18,18-25,Male,1000.0,T30,Maharashtra
100552,18,18-25,Female,4000.0,T30,Karnataka
100553,27,26-35,Male,15500.0,T30,Tamil Nadu
100554,24,18-25,Female,2000.0,T30,Telangana
100555,41,36-50,Male,4500.0,T30,Maharashtra
100556,37,36-50,Male,7000.0,B30,Delhi
100557,53,50+,Female,9500.0,B30,Gujarat
100558,39,36-50,Male,16000.0,T30,Karnataka
100559,27,26-35,Male,4500.0,B30,Delhi
100560,46,36-50,Female,4000.0,T30,Uttar Pradesh
100561,29,26-35,Female,5000.0,B30,Maharashtra
100562,28,26-35,Male,4000.0,T30,Maharashtra
100563,34,26-35,Male,5000.0,T30,Delhi
100564,50,36-50,Male,6000.0,T30,Karnataka
100565,44,36-50,Male,8000.0,T30,Maharashtra
100566,44,36-50,Male,2500.0,T30,Maharashtra
100567,53,50+,Female,6500.0,T30,Haryana
100568,43,36-50,Male,14500.0,T30,Gujarat
100569,21,18-25,Male,2000.0,T30,Karnataka
100570,39,36-50,Male,8000.0,B30,Maharashtra
100571,50,36-50,Male,3000.0,T30,Uttar Pradesh
100572,18,18-25,Male,3000.0,B30,Bihar
100573,33,26-35,Male,8000.0,T30,Andhra Pradesh
100574,23,18-25,Male,5000.0,T30,Gujarat
100575,35,26-35,Female,1000.0,B30,Andhra Pradesh
100576,45,36-50,Female,10000.0,B30,Karnataka
100577,47,36-50,Other,2500.0,T30,Karnataka
100578,32,26-35,Female,5500.0,T30,Telangana
100579,40,36-50,Female,5500.0,T30,West Bengal
100580,18,18-25,Male,3000.0,T30,Karnataka
100581,18,18-25,Male,2500.0,T30,Karnataka
100582,45,36-50,Male,7500.0,T30,Andhra Pradesh
100583,18,18-25,Male,2000.0,B30,Karnataka
100584,27,26-35,Female,5000.0,B30,Rajasthan
100585,40,36-50,Male,13000.0,B30,Uttar Pradesh
100586,36,36-50,Male,8500.0,T30,Maharashtra
100587,18,18-25,Male,3500.0,T30,Maharashtra
100588,39,36-50,Male,3000.0,T30,Maharashtra
100589,25,18-25,Male,2500.0,B30,Maharashtra
100590,35,26-35,Male,3500.0,T30,Delhi
100591,27,26-35,Male,7000.0,B30,Maharashtra
100592,27,26-35,Female,6000.0,T30,Maharashtra
100593,18,18-25,Male,1500.0,T30,Gujarat
100594,30,26-35,Male,5000.0,T30,Delhi
100595,46,36-50,Male,6500.0,B30,Gujarat
100596,29,26-35,Male,5500.0,T30,Karnataka
100597,30,26-35,Male,5500.0,T30,Gujarat
100598,26,26-35,Female,4500.0,B30,Karnataka
100599,21,18-25,Female,1000.0,B30,Haryana
100600,24,18-25,Female,4500.0,T30,Andhra Pradesh
100601,36,36-50,Female,14000.0,T30,Maharashtra
100602,58,50+,Female,5500.0,B30,Maharashtra
100603,43,36-50,Male,10000.0,B30,Maharashtra
100604,40,36-50,Female,10500.0,B30,Karnataka
100605,53,50+,Female,4000.0,B30,Rajasthan
100606,38,36-50,Male,15500.0,T30,West Bengal
100607,44,36-50,Female,2000.0,T30,Gujarat
100608,36,36-50,Other,2500.0,B30,Uttar Pradesh
100609,38,36-50,Male,5000.0,B30,Andhra Pradesh
100610,19,18-25,Male,2500.0,T30,Maharashtra
100611,30,26-35,Male,5000.0,B30,Andhra Pradesh
100612,28,26-35,Female,4500.0,T30,West Bengal
100613,27,26-35,Male,4500.0,T30,Maharashtra
100614,27,26-35,Male,3500.0,T30,West Bengal
100615,48,36-50,Male,3500.0,T30,Maharashtra
100616,30,26-35,Female,2000.0,B30,Maharashtra
100617,32,26-35,Female,2000.0,B30,West Bengal
100618,56,50+,Female,3000.0,T30,Kerala
100619,41,36-50,Male,3000.0,T30,Karnataka
100620,34,26-35,Female,2000.0,T30,Maharashtra
100621,44,36-50,Male,6000.0,B30,Delhi
100622,27,26-35,Male,8500.0,T30,Gujarat
100623,29,26-35,Male,6000.0,T30,Delhi
100624,30,26-35,Male,2500.0,B30,Gujarat
100625,36,36-50,Female,5000.0,T30,Tamil Nadu
100626,38,36-50,Female,23000.0,T30,Gujarat
100627,24,18-25,Male,1500.0,T30,Maharashtra
100628,38,36-50,Female,4000.0,B30,Uttar Pradesh
100629,40,36-50,Male,6000.0,B30,Delhi
100630,29,26-35,Male,3000.0,B30,Gujarat
100631,32,26-35,Male,2500.0,T30,Tamil Nadu
100632,22,18-25,Male,2000.0,T30,Gujarat
100633,18,18-25,Male,4000.0,T30,Gujarat
100634,22,18-25,Male,1000.0,T30,Gujarat
100635,41,36-50,Male,9500.0,T30,Gujarat
100636,39,36-50,Male,13500.0,T30,Karnataka
100637,53,50+,Male,7000.0,T30,Telangana
100638,34,26-35,Male,8500.0,B30,Andhra Pradesh
100639,34,26-35,Male,6000.0,B30,Maharashtra
100640,37,36-50,Female,5000.0,T30,Haryana
100641,23,18-25,Male,5500.0,T30,Gujarat
100642,43,36-50,Male,10000.0,T30,Karnataka
100643,37,36-50,Male,29000.0,B30,Maharashtra
100644,24,18-25,Female,1000.0,T30,Delhi
100645,37,36-50,Male,31000.0,T30,Karnataka
100646,41,36-50,Male,12500.0,T30,Tamil Nadu
100647,20,18-25,Male,3000.0,T30,Delhi
100648,44,36-50,Female,4000.0,T30,Punjab
100649,29,26-35,Male,7000.0,T30,West Bengal
100650,18,18-25,Female,4000.0,T30,Andhra Pradesh
100651,43,36-50,Female,2500.0,T30,Delhi
100652,47,36-50,Male,10500.0,T30,Gujarat
100653,22,18-25,Female,1500.0,T30,Delhi
100654,18,18-25,Male,3000.0,T30,Karnataka
100655,47,36-50,Female,4000.0,T30,Karnataka
100656,27,26-35,Female,9500.0,B30,Karnataka
100657,47,36-50,Female,7000.0,B30,Telangana
100658,18,18-25,Male,3000.0,B30,Uttar Pradesh
100659,48,36-50,Male,13000.0,T30,Tamil Nadu
100660,44,36-50,Male,9000.0,B30,Tamil Nadu
100661,39,36-50,Female,4500.0,B30,Gujarat
100662,18,18-25,Male,3000.0,T30,Karnataka
100663,30,26-35,Female,4000.0,T30,Maharashtra
100664,44,36-50,Female,8000.0,T30,Delhi
100665,18,18-25,Female,2000.0,T30,Maharashtra
100666,28,26-35,Female,1500.0,T30,Haryana
100667,37,36-50,Female,7500.0,T30,Karnataka
100668,22,18-25,Male,1500.0,B30,Maharashtra
100669,47,36-50,Female,9000.0,T30,Maharashtra
100670,45,36-50,Female,7000.0,T30,Tamil Nadu
100671,36,36-50,Male,5500.0,T30,Delhi
100672,38,36-50,Female,26500.0,T30,West Bengal
100673,28,26-35,Female,3500.0,T30,Uttar Pradesh
100674,39,36-50,Male,7500.0,B30,Maharashtra
100675,28,26-35,Female,13500.0,B30,Maharashtra
100676,32,26-35,Male,2500.0,T30,Gujarat
100677,29,26-35,Male,7500.0,T30,Maharashtra
100678,48,36-50,Male,4500.0,T30,Maharashtra
100679,46,36-50,Female,6500.0,T30,Delhi
100680,23,18-25,Male,2500.0,T30,Karnataka
100681,47,36-50,Female,14500.0,T30,Rajasthan
100682,26,26-35,Female,2500.0,T30,Gujarat
100683,52,50+,Female,6000.0,T30,Delhi
100684,49,36-50,Female,4500.0,B30,Rajasthan
100685,55,50+,Female,7500.0,T30,Maharashtra
100686,36,36-50,Male,13000.0,T30,Rajasthan
100687,31,26-35,Male,6500.0,B30,Gujarat
100688,30,26-35,Female,2500.0,T30,Rajasthan
100689,37,36-50,Male,4000.0,T30,Tamil Nadu
100690,23,18-25,Female,2000.0,T30,Tamil Nadu
100691,18,18-25,Female,1000.0,T30,Maharashtra
100692,30,26-35,Male,6000.0,B30,Madhya Pradesh
100693,34,26-35,Male,10500.0,T30,Karnataka
100694,39,36-50,Female,4500.0,T30,Maharashtra
100695,37,36-50,Female,10000.0,B30,West Bengal
100696,35,26-35,Male,3000.0,T30,Rajasthan
100697,45,36-50,Male,15500.0,B30,Haryana
100698,25,18-25,Male,3500.0,B30,Karnataka
100699,27,26-35,Female,4000.0,T30,Karnataka
100700,55,50+,Female,8000.0,T30,Delhi
100701,18,18-25,Male,3500.0,T30,Gujarat
100702,45,36-50,Male,3500.0,T30,Karnataka
100703,39,36-50,Male,10000.0,B30,Delhi
100704,33,26-35,Male,3000.0,T30,Telangana
100705,42,36-50,Female,8000.0,T30,Rajasthan
100706,41,36-50,Male,6000.0,T30,Maharashtra
100707,19,18-25,Female,2000.0,B30,Maharashtra
100708,24,18-25,Male,3500.0,T30,Maharashtra
100709,29,26-35,Female,2000.0,B30,Delhi
100710,18,18-25,Female,1000.0,B30,Maharashtra
100711,33,26-35,Female,3500.0,T30,Delhi
100712,40,36-50,Male,14000.0,B30,Uttar Pradesh
100713,45,36-50,Male,4500.0,B30,Rajasthan
100714,34,26-35,Female,3500.0,T30,Rajasthan
100715,26,26-35,Female,9000.0,T30,Maharashtra
100716,36,36-50,Male,17000.0,T30,Gujarat
100717,33,26-35,Male,6500.0,T30,Maharashtra
100718,41,36-50,Female,9500.0,B30,Tamil Nadu
100719,33,26-35,Female,8000.0,T30,Tamil Nadu
100720,42,36-50,Male,5500.0,T30,Maharashtra
100721,31,26-35,Female,6500.0,T30,Maharashtra
100722,46,36-50,Female,4500.0,T30,Gujarat
100723,35,26-35,Male,11500.0,T30,Maharashtra
100724,28,26-35,Male,8500.0,T30,Delhi
100725,30,26-35,Female,6500.0,T30,Maharashtra
100726,41,36-50,Female,6000.0,B30,Telangana
100727,21,18-25,Male,3000.0,T30,Karnataka
100728,32,26-35,Male,4500.0,T30,Delhi
100729,44,36-50,Female,5500.0,B30,Delhi
100730,39,36-50,Female,10500.0,T30,Karnataka
100731,22,18-25,Male,1000.0,T30,Delhi
100732,37,36-50,Female,12500.0,T30,Maharashtra
100733,20,18-25,Male,1500.0,B30,Karnataka
100734,35,26-35,Male,7000.0,T30,Uttar Pradesh
100735,47,36-50,Female,3000.0,B30,Gujarat
100736,34,26-35,Male,3500.0,B30,Gujarat
100737,22,18-25,Male,3000.0,B30,Delhi
100738,32,26-35,Female,7500.0,T30,Karnataka
100739,35,26-35,Male,3000.0,B30,Delhi
100740,44,36-50,Male,4000.0,T30,Madhya Pradesh
100741,44,36-50,Male,13500.0,B30,Maharashtra
100742,23,18-25,Other,5500.0,T30,Delhi
100743,30,26-35,Female,2500.0,T30,Maharashtra
100744,37,36-50,Male,2000.0,T30,Tamil Nadu
100745,27,26-35,Female,11000.0,T30,Maharashtra
100746,38,36-50,Male,6500.0,B30,West Bengal
100747,20,18-25,Male,1500.0,T30,Gujarat
100748,36,36-50,Female,7500.0,B30,Karnataka
100749,44,36-50,Male,23500.0,T30,Karnataka
100750,34,26-35,Female,6500.0,T30,Delhi
100751,35,26-35,Female,7000.0,T30,Gujarat
100752,42,36-50,Female,8000.0,T30,Maharashtra
100753,29,26-35,Male,6000.0,T30,Tamil Nadu
100754,40,36-50,Male,20500.0,T30,Karnataka
100755,33,26-35,Female,2500.0,T30,Maharashtra
100756,24,18-25,Male,3000.0,B30,Delhi
100757,43,36-50,Male,7000.0,B30,Karnataka
100758,48,36-50,Male,7000.0,B30,Karnataka
100759,45,36-50,Male,3500.0,B30,Maharashtra
100760,43,36-50,Male,9500.0,B30,Karnataka
100761,39,36-50,Male,10500.0,T30,Uttar Pradesh
100762,37,36-50,Female,6500.0,B30,Maharashtra
100763,33,26-35,Female,10500.0,T30,Tamil Nadu
100764,27,26-35,Male,4500.0,T30,Maharashtra
100765,18,18-25,Male,1000.0,T30,Gujarat
100766,18,18-25,Male,3000.0,T30,Gujarat
100767,34,26-35,Female,2000.0,T30,West Bengal
100768,21,18-25,Male,4500.0,T30,Gujarat
100769,38,36-50,Male,22500.0,B30,Gujarat
100770,51,50+,Male,9000.0,T30,Rajasthan
100771,18,18-25,Male,2000.0,T30,Uttar Pradesh
100772,24,18-25,Male,3000.0,B30,Karnataka
100773,55,50+,Male,3500.0,T30,Gujarat
100774,42,36-50,Other,10500.0,B30,West Bengal
100775,32,26-35,Female,3000.0,T30,Delhi
100776,28,26-35,Female,13500.0,T30,Gujarat
100777,39,36-50,Male,4000.0,B30,Gujarat
100778,43,36-50,Male,2500.0,T30,Karnataka
100779,21,18-25,Female,2000.0,B30,Madhya Pradesh
100780,48,36-50,Female,10500.0,T30,Tamil Nadu
100781,37,36-50,Female,29500.0,B30,Tamil Nadu
100782,43,36-50,Male,4500.0,B30,Karnataka
100783,44,36-50,Male,7500.0,B30,Andhra Pradesh
100784,37,36-50,Male,7500.0,T30,Karnataka
100785,38,36-50,Female,4000.0,B30,Maharashtra
100786,39,36-50,Male,4000.0,B30,West Bengal
100787,30,26-35,Female,1500.0,B30,Karnataka
100788,40,36-50,Male,18500.0,T30,Maharashtra
100789,31,26-35,Female,3000.0,T30,Maharashtra
100790,34,26-35,Female,1500.0,B30,Bihar
100791,49,36-50,Male,6000.0,T30,Tamil Nadu
100792,33,26-35,Male,9000.0,T30,Karnataka
100793,38,36-50,Female,10000.0,T30,Gujarat
100794,32,26-35,Male,6000.0,T30,Maharashtra
100795,30,26-35,Male,11500.0,T30,Tamil Nadu
100796,53,50+,Male,9000.0,T30,Gujarat
100797,19,18-25,Female,500.0,T30,Punjab
100798,34,26-35,Male,3500.0,T30,Maharashtra
100799,21,18-25,Male,2500.0,B30,Gujarat
100800,46,36-50,Male,8000.0,T30,Karnataka
100801,33,26-35,Male,6000.0,T30,West Bengal
100802,29,26-35,Male,22000.0,T30,West Bengal
100803,18,18-25,Female,1500.0,T30,Gujarat
100804,49,36-50,Male,2000.0,T30,Gujarat
100805,20,18-25,Male,500.0,T30,Maharashtra
100806,38,36-50,Male,12500.0,T30,Gujarat
100807,43,36-50,Male,6500.0,T30,Maharashtra
100808,55,50+,Male,2500.0,B30,Haryana
100809,28,26-35,Female,4000.0,T30,West Bengal
100810,25,18-25,Male,1500.0,B30,Maharashtra
100811,29,26-35,Female,3500.0,T30,Karnataka
100812,28,26-35,Male,1500.0,T30,Madhya Pradesh
100813,18,18-25,Female,3000.0,T30,Karnataka
100814,50,36-50,Female,11500.0,B30,Karnataka
100815,29,26-35,Male,5000.0,T30,Gujarat
100816,32,26-35,Female,4000.0,B30,Karnataka
100817,40,36-50,Female,8000.0,T30,Delhi
100818,47,36-50,Male,7500.0,B30,Maharashtra
100819,22,18-25,Male,1000.0,T30,Maharashtra
100820,37,36-50,Female,4500.0,T30,West Bengal
100821,21,18-25,Male,2500.0,B30,Punjab
100822,37,36-50,Male,4500.0,T30,Karnataka
100823,36,36-50,Male,12500.0,B30,Rajasthan
100824,29,26-35,Female,2000.0,T30,Rajasthan
100825,36,36-50,Female,30000.0,T30,Gujarat
100826,36,36-50,Male,25500.0,T30,Gujarat
100827,33,26-35,Female,4000.0,B30,Uttar Pradesh
100828,31,26-35,Male,2000.0,T30,Haryana
100829,20,18-25,Female,1500.0,T30,Rajasthan
100830,23,18-25,Male,4000.0,T30,Gujarat
100831,27,26-35,Female,3500.0,B30,Gujarat
100832,23,18-25,Male,2500.0,T30,Uttar Pradesh
100833,28,26-35,Male,4500.0,T30,Gujarat
100834,33,26-35,Female,6500.0,B30,Rajasthan
100835,34,26-35,Male,6000.0,B30,Karnataka
100836,39,36-50,Male,6000.0,T30,Gujarat
100837,35,26-35,Male,10500.0,T30,Gujarat
100838,35,26-35,Female,6000.0,T30,West Bengal
100839,39,36-50,Female,15000.0,B30,Maharashtra
100840,24,18-25,Female,2000.0,T30,Haryana
100841,25,18-25,Female,2000.0,T30,Karnataka
100842,30,26-35,Female,22000.0,T30,Telangana
100843,27,26-35,Male,4500.0,B30,West Bengal
100844,18,18-25,Male,4000.0,T30,West Bengal
100845,39,36-50,Male,3000.0,T30,Tamil Nadu
100846,24,18-25,Male,2500.0,T30,Karnataka
100847,52,50+,Female,4500.0,B30,Karnataka
100848,35,26-35,Female,11000.0,B30,Delhi
100849,18,18-25,Male,1500.0,B30,Delhi
100850,40,36-50,Female,5500.0,T30,Gujarat
100851,34,26-35,Female,6500.0,T30,Karnataka
100852,36,36-50,Female,4000.0,T30,Gujarat
100853,29,26-35,Male,5000.0,B30,Tamil Nadu
100854,24,18-25,Male,1500.0,T30,Telangana
100855,19,18-25,Male,2500.0,T30,West Bengal
100856,21,18-25,Male,2000.0,T30,Gujarat
100857,20,18-25,Male,5500.0,T30,Karnataka
100858,30,26-35,Male,6000.0,T30,Maharashtra
100859,33,26-35,Female,2000.0,T30,Rajasthan
100860,18,18-25,Male,1500.0,T30,Gujarat
100861,43,36-50,Male,5500.0,T30,Karnataka
100862,35,26-35,Female,3000.0,B30,Maharashtra
100863,58,50+,Female,11000.0,T30,Tamil Nadu
100864,29,26-35,Female,3000.0,T30,Delhi
100865,56,50+,Female,5500.0,T30,Gujarat
100866,41,36-50,Male,10500.0,T30,Delhi
100867,18,18-25,Male,9000.0,T30,Maharashtra
100868,22,18-25,Male,2000.0,T30,West Bengal
100869,37,36-50,Male,20000.0,T30,Gujarat
100870,18,18-25,Female,2000.0,T30,Delhi
100871,25,18-25,Male,3500.0,T30,Kerala
100872,18,18-25,Male,1500.0,T30,Maharashtra
100873,55,50+,Female,8000.0,T30,Karnataka
100874,44,36-50,Female,6000.0,T30,Maharashtra
100875,30,26-35,Male,7500.0,B30,Kerala
100876,49,36-50,Male,12000.0,T30,Gujarat
100877,46,36-50,Male,10500.0,T30,Maharashtra
100878,47,36-50,Female,9500.0,T30,Tamil Nadu
100879,28,26-35,Male,3500.0,T30,Delhi
100880,30,26-35,Male,7000.0,T30,Telangana
100881,23,18-25,Male,1000.0,T30,Uttar Pradesh
100882,32,26-35,Male,20500.0,T30,Andhra Pradesh
100883,25,18-25,Male,3000.0,T30,Maharashtra
100884,23,18-25,Male,3000.0,T30,Maharashtra
100885,45,36-50,Female,9500.0,T30,Kerala
100886,40,36-50,Female,4500.0,T30,Madhya Pradesh
100887,25,18-25,Female,1500.0,T30,Karnataka
100888,43,36-50,Male,8500.0,T30,Karnataka
100889,37,36-50,Male,5500.0,T30,Gujarat
100890,30,26-35,Male,2000.0,T30,West Bengal
100891,49,36-50,Male,7000.0,T30,West Bengal
100892,37,36-50,Female,9000.0,T30,Gujarat
100893,51,50+,Female,5500.0,B30,Karnataka
100894,39,36-50,Female,14000.0,T30,Maharashtra
100895,40,36-50,Female,8000.0,B30,Maharashtra
100896,23,18-25,Female,5000.0,T30,Maharashtra
100897,28,26-35,Other,17500.0,T30,Maharashtra
100898,48,36-50,Female,7000.0,T30,Maharashtra
100899,45,36-50,Female,4000.0,T30,Karnataka
100900,30,26-35,Male,2000.0,T30,Maharashtra
100901,20,18-25,Male,2000.0,B30,Telangana
100902,50,36-50,Other,12000.0,B30,Uttar Pradesh
100903,44,36-50,Male,6000.0,T30,West Bengal
100904,22,18-25,Male,2000.0,T30,Delhi
100905,22,18-25,Male,1500.0,B30,Tamil Nadu
100906,52,50+,Female,4500.0,T30,Maharashtra
100907,28,26-35,Female,4500.0,T30,Maharashtra
100908,29,26-35,Male,8000.0,B30,Punjab
100909,27,26-35,Male,8000.0,B30,Gujarat
100910,37,36-50,Female,2000.0,T30,Maharashtra
100911,19,18-25,Male,3000.0,T30,Maharashtra
100912,36,36-50,Male,11000.0,T30,Rajasthan
100913,19,18-25,Female,2000.0,B30,Maharashtra
100914,20,18-25,Female,2000.0,B30,Karnataka
100915,20,18-25,Male,3000.0,T30,Tamil Nadu
100916,20,18-25,Male,2500.0,T30,Andhra Pradesh
100917,41,36-50,Male,6500.0,T30,Maharashtra
100918,41,36-50,Female,27000.0,T30,Karnataka
100919,32,26-35,Male,6000.0,T30,Bihar
100920,27,26-35,Male,3000.0,T30,Maharashtra
100921,47,36-50,Male,11500.0,T30,Maharashtra
100922,40,36-50,Male,9500.0,T30,Maharashtra
100923,22,18-25,Male,2500.0,T30,Karnataka
100924,37,36-50,Female,12500.0,T30,Gujarat
100925,36,36-50,Male,5500.0,T30,Uttar Pradesh
100926,41,36-50,Female,8500.0,B30,Delhi
100927,61,50+,Female,3500.0,B30,Delhi
100928,25,18-25,Male,3500.0,T30,Karnataka
100929,39,36-50,Male,7500.0,B30,Bihar
100930,48,36-50,Male,4500.0,T30,Delhi
100931,51,50+,Female,5500.0,T30,Maharashtra
100932,35,26-35,Female,5000.0,T30,Gujarat
100933,20,18-25,Female,3500.0,T30,West Bengal
100934,18,18-25,Male,4000.0,B30,Tamil Nadu
100935,42,36-50,Male,13000.0,T30,Tamil Nadu
100936,37,36-50,Female,10000.0,B30,Haryana
100937,35,26-35,Female,7000.0,T30,Karnataka
100938,36,36-50,Female,6500.0,T30,Maharashtra
100939,43,36-50,Male,4000.0,T30,Bihar
100940,39,36-50,Female,5000.0,T30,Karnataka
100941,37,36-50,Male,7500.0,B30,Maharashtra
100942,28,26-35,Male,4000.0,T30,Delhi
100943,44,36-50,Male,6500.0,T30,Delhi
100944,28,26-35,Male,5000.0,T30,Delhi
100945,43,36-50,Female,13500.0,T30,Andhra Pradesh
100946,30,26-35,Male,5500.0,T30,Gujarat
100947,39,36-50,Male,5500.0,B30,Maharashtra
100948,51,50+,Male,3000.0,B30,Haryana
100949,40,36-50,Male,6500.0,T30,Maharashtra
100950,48,36-50,Female,2000.0,T30,Uttar Pradesh
100951,30,26-35,Female,8500.0,T30,Maharashtra
100952,34,26-35,Male,4500.0,T30,Telangana
100953,30,26-35,Male,13000.0,T30,Kerala
100954,18,18-25,Female,4500.0,B30,Maharashtra
100955,44,36-50,Female,10000.0,B30,Maharashtra
100956,39,36-50,Female,5500.0,T30,Haryana
100957,38,36-50,Male,6000.0,T30,West Bengal
100958,46,36-50,Female,18500.0,T30,Maharashtra
100959,22,18-25,Male,3000.0,B30,Maharashtra
100960,20,18-25,Male,1000.0,B30,Karnataka
100961,46,36-50,Male,6000.0,T30,Rajasthan
100962,33,26-35,Female,10500.0,T30,Maharashtra
100963,36,36-50,Male,14000.0,T30,Uttar Pradesh
100964,19,18-25,Male,2500.0,T30,Maharashtra
100965,48,36-50,Male,16500.0,T30,Karnataka
100966,40,36-50,Male,3500.0,T30,Uttar Pradesh
100967,28,26-35,Female,3000.0,B30,Maharashtra
100968,54,50+,Male,5000.0,T30,Maharashtra
100969,20,18-25,Female,1500.0,T30,West Bengal
100970,30,26-35,Female,7000.0,B30,Maharashtra
100971,43,36-50,Male,12000.0,T30,Tamil Nadu
100972,45,36-50,Male,10000.0,B30,Tamil Nadu
100973,19,18-25,Female,1500.0,T30,Delhi
100974,31,26-35,Male,13000.0,B30,Maharashtra
100975,41,36-50,Female,9000.0,T30,Karnataka
100976,48,36-50,Female,3000.0,B30,Tamil Nadu
100977,47,36-50,Male,3500.0,T30,Kerala
100978,41,36-50,Male,4500.0,T30,West Bengal
100979,34,26-35,Male,12000.0,T30,Delhi
100980,32,26-35,Male,2500.0,T30,Gujarat
100981,38,36-50,Female,4000.0,T30,Maharashtra
100982,48,36-50,Male,14000.0,B30,Telangana
100983,31,26-35,Male,7500.0,T30,Tamil Nadu
100984,31,26-35,Male,3000.0,B30,Gujarat
100985,45,36-50,Female,10000.0,T30,Andhra Pradesh
100986,44,36-50,Female,6500.0,T30,Kerala
100987,29,26-35,Female,6500.0,T30,Tamil Nadu
100988,20,18-25,Male,2000.0,T30,Gujarat
100989,18,18-25,Male,3000.0,T30,Gujarat
100990,35,26-35,Female,4500.0,B30,Haryana
100991,22,18-25,Male,1500.0,T30,Karnataka
100992,42,36-50,Male,13000.0,T30,West Bengal
100993,18,18-25,Male,2500.0,T30,Haryana
100994,50,36-50,Male,13000.0,T30,Karnataka
100995,30,26-35,Male,6000.0,T30,Tamil Nadu
100996,26,26-35,Female,4500.0,T30,Maharashtra
100997,28,26-35,Male,9000.0,T30,Tamil Nadu
100998,25,18-25,Female,2500.0,B30,Maharashtra
100999,49,36-50,Female,9500.0,B30,Tamil Nadu
101000,40,36-50,Female,6000.0,B30,Maharashtra
101001,34,26-35,Male,3500.0,T30,Karnataka
101002,21,18-25,Male,2500.0,T30,Delhi
101003,33,26-35,Female,2500.0,B30,Karnataka
101004,26,26-35,Male,5000.0,B30,Uttar Pradesh
101005,18,18-25,Male,2500.0,T30,Uttar Pradesh
101006,27,26-35,Male,2500.0,T30,Uttar Pradesh
101007,40,36-50,Male,16000.0,B30,Tamil Nadu
101008,29,26-35,Female,10500.0,T30,Kerala
101009,32,26-35,Male,10000.0,T30,Delhi
101010,44,36-50,Female,6500.0,T30,Gujarat
101011,42,36-50,Female,8000.0,T30,Maharashtra
101012,53,50+,Female,4500.0,T30,Delhi
101013,18,18-25,Female,3000.0,T30,Gujarat
101014,25,18-25,Male,2000.0,T30,Karnataka
101015,43,36-50,Female,8500.0,T30,Maharashtra
101016,38,36-50,Male,9000.0,T30,Tamil Nadu
101017,34,26-35,Male,2500.0,T30,Kerala
101018,27,26-35,Female,4500.0,T30,Gujarat
101019,36,36-50,Male,13000.0,B30,West Bengal
101020,35,26-35,Female,25000.0,T30,Maharashtra
101021,18,18-25,Male,1000.0,T30,Uttar Pradesh
101022,36,36-50,Female,5000.0,T30,Maharashtra
101023,28,26-35,Male,3000.0,B30,Gujarat
101024,42,36-50,Male,3500.0,T30,Gujarat
101025,37,36-50,Male,24000.0,T30,Maharashtra
101026,53,50+,Female,5500.0,T30,Maharashtra
101027,33,26-35,Female,4000.0,T30,Tamil Nadu
101028,23,18-25,Male,3000.0,B30,Maharashtra
101029,18,18-25,Male,1500.0,T30,Haryana
101030,24,18-25,Female,3000.0,T30,West Bengal
101031,37,36-50,Other,5000.0,T30,Gujarat
101032,40,36-50,Male,17000.0,T30,Tamil Nadu
101033,27,26-35,Male,5000.0,B30,Uttar Pradesh
101034,29,26-35,Male,10000.0,T30,Delhi
101035,34,26-35,Male,6500.0,T30,Delhi
101036,37,36-50,Female,2000.0,T30,Haryana
101037,44,36-50,Male,3500.0,T30,Kerala
101038,28,26-35,Male,12000.0,B30,Haryana
101039,26,26-35,Female,3500.0,T30,Kerala
101040,54,50+,Male,2000.0,T30,Tamil Nadu
101041,51,50+,Male,4500.0,T30,Karnataka
101042,28,26-35,Female,3500.0,B30,Karnataka
101043,45,36-50,Male,16000.0,T30,West Bengal
101044,56,50+,Male,3500.0,B30,Haryana
101045,47,36-50,Female,7000.0,B30,Maharashtra
