date,scheme_code,scheme_name,nav
2023-08-02,100000,SBI Mutual Fund Equity Fund 1,85.098
2023-08-03,100000,SBI Mutual Fund Equity Fund 1,84.4503
2023-08-04,100000,SBI Mutual Fund Equity Fund 1,84.9629
2023-08-07,100000,SBI Mutual Fund Equity Fund 1,85.3001
2023-08-08,100000,SBI Mutual Fund Equity Fund 1,84.8664
2023-08-09,100000,SBI Mutual Fund Equity Fund 1,84.6854
2023-08-10,100000,SBI Mutual Fund Equity Fund 1,84.1848
2023-08-11,100000,SBI Mutual Fund Equity Fund 1,84.2685
2023-08-14,100000,SBI Mutual Fund Equity Fund 1,84.9467
2023-08-15,100000,SBI Mutual Fund Equity Fund 1,84.4878
2023-08-16,100000,SBI Mutual Fund Equity Fund 1,84.9036
2023-08-17,100000,SBI Mutual Fund Equity Fund 1,84.7129
2023-08-18,100000,SBI Mutual Fund Equity Fund 1,84.3685
2023-08-21,100000,SBI Mutual Fund Equity Fund 1,84.4265
2023-08-22,100000,SBI Mutual Fund Equity Fund 1,83.9414
2023-08-23,100000,SBI Mutual Fund Equity Fund 1,83.7393
2023-08-24,100000,SBI Mutual Fund Equity Fund 1,83.1639
2023-08-25,100000,SBI Mutual Fund Equity Fund 1,84.4149
2023-08-28,100000,SBI Mutual Fund Equity Fund 1,84.5561
2023-08-29,100000,SBI Mutual Fund Equity Fund 1,84.2669
2023-08-30,100000,SBI Mutual Fund Equity Fund 1,84.5122
2023-08-31,100000,SBI Mutual Fund Equity Fund 1,84.5672
2023-09-01,100000,SBI Mutual Fund Equity Fund 1,84.5585
2023-09-04,100000,SBI Mutual Fund Equity Fund 1,85.0392
2023-09-05,100000,SBI Mutual Fund Equity Fund 1,85.607
2023-09-06,100000,SBI Mutual Fund Equity Fund 1,85.4146
2023-09-07,100000,SBI Mutual Fund Equity Fund 1,85.1958
2023-09-08,100000,SBI Mutual Fund Equity Fund 1,85.1552
2023-09-11,100000,SBI Mutual Fund Equity Fund 1,83.9185
2023-09-12,100000,SBI Mutual Fund Equity Fund 1,83.1573
2023-09-13,100000,SBI Mutual Fund Equity Fund 1,84.0638
2023-09-14,100000,SBI Mutual Fund Equity Fund 1,85.1421
2023-09-15,100000,SBI Mutual Fund Equity Fund 1,85.1168
2023-09-18,100000,SBI Mutual Fund Equity Fund 1,85.5784
2023-09-19,100000,SBI Mutual Fund Equity Fund 1,85.8852
2023-09-20,100000,SBI Mutual Fund Equity Fund 1,87.8403
2023-09-21,100000,SBI Mutual Fund Equity Fund 1,88.6472
2023-09-22,100000,SBI Mutual Fund Equity Fund 1,88.6953
2023-09-25,100000,SBI Mutual Fund Equity Fund 1,88.2347
2023-09-26,100000,SBI Mutual Fund Equity Fund 1,87.3786
2023-09-27,100000,SBI Mutual Fund Equity Fund 1,87.6266
2023-09-28,100000,SBI Mutual Fund Equity Fund 1,87.2925
2023-09-29,100000,SBI Mutual Fund Equity Fund 1,86.5569
2023-10-02,100000,SBI Mutual Fund Equity Fund 1,86.2928
2023-10-03,100000,SBI Mutual Fund Equity Fund 1,85.7693
2023-10-04,100000,SBI Mutual Fund Equity Fund 1,86.8946
2023-10-05,100000,SBI Mutual Fund Equity Fund 1,87.5496
2023-10-06,100000,SBI Mutual Fund Equity Fund 1,87.6698
2023-10-09,100000,SBI Mutual Fund Equity Fund 1,88.6941
2023-10-10,100000,SBI Mutual Fund Equity Fund 1,88.8683
2023-10-11,100000,SBI Mutual Fund Equity Fund 1,88.4649
2023-10-12,100000,SBI Mutual Fund Equity Fund 1,89.525
2023-10-13,100000,SBI Mutual Fund Equity Fund 1,89.9872
2023-10-16,100000,SBI Mutual Fund Equity Fund 1,89.469
2023-10-17,100000,SBI Mutual Fund Equity Fund 1,89.4788
2023-10-18,100000,SBI Mutual Fund Equity Fund 1,89.0637
2023-10-19,100000,SBI Mutual Fund Equity Fund 1,88.3375
2023-10-20,100000,SBI Mutual Fund Equity Fund 1,89.0307
2023-10-23,100000,SBI Mutual Fund Equity Fund 1,90.3358
2023-10-24,100000,SBI Mutual Fund Equity Fund 1,89.5894
2023-10-25,100000,SBI Mutual Fund Equity Fund 1,90.0669
2023-10-26,100000,SBI Mutual Fund Equity Fund 1,89.7895
2023-10-27,100000,SBI Mutual Fund Equity Fund 1,89.6147
2023-10-30,100000,SBI Mutual Fund Equity Fund 1,89.3748
2023-10-31,100000,SBI Mutual Fund Equity Fund 1,88.9674
2023-11-01,100000,SBI Mutual Fund Equity Fund 1,89.1244
2023-11-02,100000,SBI Mutual Fund Equity Fund 1,88.7386
2023-11-03,100000,SBI Mutual Fund Equity Fund 1,89.0317
2023-11-06,100000,SBI Mutual Fund Equity Fund 1,89.1278
2023-11-07,100000,SBI Mutual Fund Equity Fund 1,89.1076
2023-11-08,100000,SBI Mutual Fund Equity Fund 1,88.6745
2023-11-09,100000,SBI Mutual Fund Equity Fund 1,88.4468
2023-11-10,100000,SBI Mutual Fund Equity Fund 1,89.0361
2023-11-13,100000,SBI Mutual Fund Equity Fund 1,89.4723
2023-11-14,100000,SBI Mutual Fund Equity Fund 1,88.9941
2023-11-15,100000,SBI Mutual Fund Equity Fund 1,89.1825
2023-11-16,100000,SBI Mutual Fund Equity Fund 1,89.7742
2023-11-17,100000,SBI Mutual Fund Equity Fund 1,88.864
2023-11-20,100000,SBI Mutual Fund Equity Fund 1,89.3255
2023-11-21,100000,SBI Mutual Fund Equity Fund 1,89.043
2023-11-22,100000,SBI Mutual Fund Equity Fund 1,89.5222
2023-11-23,100000,SBI Mutual Fund Equity Fund 1,89.1767
2023-11-24,100000,SBI Mutual Fund Equity Fund 1,88.1888
2023-11-27,100000,SBI Mutual Fund Equity Fund 1,87.3202
2023-11-28,100000,SBI Mutual Fund Equity Fund 1,87.474
2023-11-29,100000,SBI Mutual Fund Equity Fund 1,87.7564
2023-11-30,100000,SBI Mutual Fund Equity Fund 1,87.3318
2023-12-01,100000,SBI Mutual Fund Equity Fund 1,87.8431
2023-12-04,100000,SBI Mutual Fund Equity Fund 1,86.9572
2023-12-05,100000,SBI Mutual Fund Equity Fund 1,87.0416
2023-12-06,100000,SBI Mutual Fund Equity Fund 1,86.4355
2023-12-07,100000,SBI Mutual Fund Equity Fund 1,86.1686
2023-12-08,100000,SBI Mutual Fund Equity Fund 1,86.32
2023-12-11,100000,SBI Mutual Fund Equity Fund 1,85.9287
2023-12-12,100000,SBI Mutual Fund Equity Fund 1,85.8224
2023-12-13,100000,SBI Mutual Fund Equity Fund 1,86.5435
2023-12-14,100000,SBI Mutual Fund Equity Fund 1,86.3212
2023-12-15,100000,SBI Mutual Fund Equity Fund 1,86.9443
2023-12-18,100000,SBI Mutual Fund Equity Fund 1,86.3879
2023-12-19,100000,SBI Mutual Fund Equity Fund 1,86.8285
2023-12-20,100000,SBI Mutual Fund Equity Fund 1,87.8199
2023-12-21,100000,SBI Mutual Fund Equity Fund 1,86.4412
2023-12-22,100000,SBI Mutual Fund Equity Fund 1,86.0874
2023-12-25,100000,SBI Mutual Fund Equity Fund 1,86.5546
2023-12-26,100000,SBI Mutual Fund Equity Fund 1,86.5565
2023-12-27,100000,SBI Mutual Fund Equity Fund 1,86.9028
2023-12-28,100000,SBI Mutual Fund Equity Fund 1,86.6632
2023-12-29,100000,SBI Mutual Fund Equity Fund 1,86.839
2024-01-01,100000,SBI Mutual Fund Equity Fund 1,86.7715
2024-01-02,100000,SBI Mutual Fund Equity Fund 1,87.7168
2024-01-03,100000,SBI Mutual Fund Equity Fund 1,87.9658
2024-01-04,100000,SBI Mutual Fund Equity Fund 1,88.2801
2024-01-05,100000,SBI Mutual Fund Equity Fund 1,88.0119
2024-01-08,100000,SBI Mutual Fund Equity Fund 1,87.6859
2024-01-09,100000,SBI Mutual Fund Equity Fund 1,87.4035
2024-01-10,100000,SBI Mutual Fund Equity Fund 1,87.7596
2024-01-11,100000,SBI Mutual Fund Equity Fund 1,87.486
2024-01-12,100000,SBI Mutual Fund Equity Fund 1,87.7617
2024-01-15,100000,SBI Mutual Fund Equity Fund 1,89.4203
2024-01-16,100000,SBI Mutual Fund Equity Fund 1,90.1605
2024-01-17,100000,SBI Mutual Fund Equity Fund 1,89.9549
2024-01-18,100000,SBI Mutual Fund Equity Fund 1,90.9614
2024-01-19,100000,SBI Mutual Fund Equity Fund 1,90.6882
2024-01-22,100000,SBI Mutual Fund Equity Fund 1,89.1121
2024-01-23,100000,SBI Mutual Fund Equity Fund 1,88.3729
2024-01-24,100000,SBI Mutual Fund Equity Fund 1,86.9674
2024-01-25,100000,SBI Mutual Fund Equity Fund 1,86.7496
2024-01-26,100000,SBI Mutual Fund Equity Fund 1,86.8153
2024-01-29,100000,SBI Mutual Fund Equity Fund 1,88.1505
2024-01-30,100000,SBI Mutual Fund Equity Fund 1,88.4572
2024-01-31,100000,SBI Mutual Fund Equity Fund 1,88.3389
2024-02-01,100000,SBI Mutual Fund Equity Fund 1,89.0376
2024-02-02,100000,SBI Mutual Fund Equity Fund 1,87.3544
2024-02-05,100000,SBI Mutual Fund Equity Fund 1,87.5879
2024-02-06,100000,SBI Mutual Fund Equity Fund 1,88.2355
2024-02-07,100000,SBI Mutual Fund Equity Fund 1,87.1374
2024-02-08,100000,SBI Mutual Fund Equity Fund 1,88.0682
2024-02-09,100000,SBI Mutual Fund Equity Fund 1,88.3836
2024-02-12,100000,SBI Mutual Fund Equity Fund 1,88.1125
2024-02-13,100000,SBI Mutual Fund Equity Fund 1,88.6566
2024-02-14,100000,SBI Mutual Fund Equity Fund 1,90.4848
2024-02-15,100000,SBI Mutual Fund Equity Fund 1,90.6838
2024-02-16,100000,SBI Mutual Fund Equity Fund 1,90.9363
2024-02-19,100000,SBI Mutual Fund Equity Fund 1,90.622
2024-02-20,100000,SBI Mutual Fund Equity Fund 1,89.9968
2024-02-21,100000,SBI Mutual Fund Equity Fund 1,90.7094
2024-02-22,100000,SBI Mutual Fund Equity Fund 1,90.0785
2024-02-23,100000,SBI Mutual Fund Equity Fund 1,90.189
2024-02-26,100000,SBI Mutual Fund Equity Fund 1,89.8627
2024-02-27,100000,SBI Mutual Fund Equity Fund 1,90.2958
2024-02-28,100000,SBI Mutual Fund Equity Fund 1,90.6153
2024-02-29,100000,SBI Mutual Fund Equity Fund 1,91.4984
2024-03-01,100000,SBI Mutual Fund Equity Fund 1,91.1413
2024-03-04,100000,SBI Mutual Fund Equity Fund 1,90.9786
2024-03-05,100000,SBI Mutual Fund Equity Fund 1,90.2475
2024-03-06,100000,SBI Mutual Fund Equity Fund 1,89.9476
2024-03-07,100000,SBI Mutual Fund Equity Fund 1,90.3004
2024-03-08,100000,SBI Mutual Fund Equity Fund 1,90.957
2024-03-11,100000,SBI Mutual Fund Equity Fund 1,90.2714
2024-03-12,100000,SBI Mutual Fund Equity Fund 1,91.0174
2024-03-13,100000,SBI Mutual Fund Equity Fund 1,92.1598
2024-03-14,100000,SBI Mutual Fund Equity Fund 1,92.5507
2024-03-15,100000,SBI Mutual Fund Equity Fund 1,94.1376
2024-03-18,100000,SBI Mutual Fund Equity Fund 1,93.5513
2024-03-19,100000,SBI Mutual Fund Equity Fund 1,92.5801
2024-03-20,100000,SBI Mutual Fund Equity Fund 1,91.1829
2024-03-21,100000,SBI Mutual Fund Equity Fund 1,92.4402
2024-03-22,100000,SBI Mutual Fund Equity Fund 1,93.0287
2024-03-25,100000,SBI Mutual Fund Equity Fund 1,93.0385
2024-03-26,100000,SBI Mutual Fund Equity Fund 1,93.3236
2024-03-27,100000,SBI Mutual Fund Equity Fund 1,92.4528
2024-03-28,100000,SBI Mutual Fund Equity Fund 1,94.502
2024-03-29,100000,SBI Mutual Fund Equity Fund 1,94.6659
2024-04-01,100000,SBI Mutual Fund Equity Fund 1,94.6968
2024-04-02,100000,SBI Mutual Fund Equity Fund 1,95.5365
2024-04-03,100000,SBI Mutual Fund Equity Fund 1,96.0596
2024-04-04,100000,SBI Mutual Fund Equity Fund 1,96.2433
2024-04-05,100000,SBI Mutual Fund Equity Fund 1,95.0744
2024-04-08,100000,SBI Mutual Fund Equity Fund 1,95.5824
2024-04-09,100000,SBI Mutual Fund Equity Fund 1,97.9617
2024-04-10,100000,SBI Mutual Fund Equity Fund 1,99.6716
2024-04-11,100000,SBI Mutual Fund Equity Fund 1,101.7537
2024-04-12,100000,SBI Mutual Fund Equity Fund 1,100.9116
2024-04-15,100000,SBI Mutual Fund Equity Fund 1,99.4075
2024-04-16,100000,SBI Mutual Fund Equity Fund 1,99.1159
2024-04-17,100000,SBI Mutual Fund Equity Fund 1,99.0744
2024-04-18,100000,SBI Mutual Fund Equity Fund 1,100.4589
2024-04-19,100000,SBI Mutual Fund Equity Fund 1,97.983
2024-04-22,100000,SBI Mutual Fund Equity Fund 1,99.9433
2024-04-23,100000,SBI Mutual Fund Equity Fund 1,99.6055
2024-04-24,100000,SBI Mutual Fund Equity Fund 1,98.8976
2024-04-25,100000,SBI Mutual Fund Equity Fund 1,97.3927
2024-04-26,100000,SBI Mutual Fund Equity Fund 1,95.0432
2024-04-29,100000,SBI Mutual Fund Equity Fund 1,96.0143
2024-04-30,100000,SBI Mutual Fund Equity Fund 1,95.9975
2024-05-01,100000,SBI Mutual Fund Equity Fund 1,94.1671
2024-05-02,100000,SBI Mutual Fund Equity Fund 1,92.3649
2024-05-03,100000,SBI Mutual Fund Equity Fund 1,91.8251
2024-05-06,100000,SBI Mutual Fund Equity Fund 1,93.8397
2024-05-07,100000,SBI Mutual Fund Equity Fund 1,93.3904
2024-05-08,100000,SBI Mutual Fund Equity Fund 1,91.3338
2024-05-09,100000,SBI Mutual Fund Equity Fund 1,90.914
2024-05-10,100000,SBI Mutual Fund Equity Fund 1,90.4621
2024-05-13,100000,SBI Mutual Fund Equity Fund 1,86.9734
2024-05-14,100000,SBI Mutual Fund Equity Fund 1,86.8044
2024-05-15,100000,SBI Mutual Fund Equity Fund 1,86.4232
2024-05-16,100000,SBI Mutual Fund Equity Fund 1,87.1542
2024-05-17,100000,SBI Mutual Fund Equity Fund 1,89.2837
2024-05-20,100000,SBI Mutual Fund Equity Fund 1,90.5714
2024-05-21,100000,SBI Mutual Fund Equity Fund 1,90.1261
2024-05-22,100000,SBI Mutual Fund Equity Fund 1,88.6367
2024-05-23,100000,SBI Mutual Fund Equity Fund 1,91.6922
2024-05-24,100000,SBI Mutual Fund Equity Fund 1,91.6583
2024-05-27,100000,SBI Mutual Fund Equity Fund 1,91.5669
2024-05-28,100000,SBI Mutual Fund Equity Fund 1,91.4273
2024-05-29,100000,SBI Mutual Fund Equity Fund 1,91.5694
2024-05-30,100000,SBI Mutual Fund Equity Fund 1,91.2772
2024-05-31,100000,SBI Mutual Fund Equity Fund 1,90.4429
2024-06-03,100000,SBI Mutual Fund Equity Fund 1,89.6498
2024-06-04,100000,SBI Mutual Fund Equity Fund 1,89.5024
2024-06-05,100000,SBI Mutual Fund Equity Fund 1,88.7217
2024-06-06,100000,SBI Mutual Fund Equity Fund 1,87.7396
2024-06-07,100000,SBI Mutual Fund Equity Fund 1,87.7646
2024-06-10,100000,SBI Mutual Fund Equity Fund 1,87.35
2024-06-11,100000,SBI Mutual Fund Equity Fund 1,89.0667
2024-06-12,100000,SBI Mutual Fund Equity Fund 1,85.6884
2024-06-13,100000,SBI Mutual Fund Equity Fund 1,86.8826
2024-06-14,100000,SBI Mutual Fund Equity Fund 1,88.2796
2024-06-17,100000,SBI Mutual Fund Equity Fund 1,85.6378
2024-06-18,100000,SBI Mutual Fund Equity Fund 1,85.1291
2024-06-19,100000,SBI Mutual Fund Equity Fund 1,84.5896
2024-06-20,100000,SBI Mutual Fund Equity Fund 1,82.8388
2024-06-21,100000,SBI Mutual Fund Equity Fund 1,81.8473
2024-06-24,100000,SBI Mutual Fund Equity Fund 1,80.4901
2024-06-25,100000,SBI Mutual Fund Equity Fund 1,82.3489
2024-06-26,100000,SBI Mutual Fund Equity Fund 1,83.3187
2024-06-27,100000,SBI Mutual Fund Equity Fund 1,84.6878
2024-06-28,100000,SBI Mutual Fund Equity Fund 1,85.434
2024-07-01,100000,SBI Mutual Fund Equity Fund 1,83.9955
2024-07-02,100000,SBI Mutual Fund Equity Fund 1,83.2849
2024-07-03,100000,SBI Mutual Fund Equity Fund 1,83.7506
2024-07-04,100000,SBI Mutual Fund Equity Fund 1,82.2324
2024-07-05,100000,SBI Mutual Fund Equity Fund 1,82.947
2024-07-08,100000,SBI Mutual Fund Equity Fund 1,82.572
2024-07-09,100000,SBI Mutual Fund Equity Fund 1,82.0448
2024-07-10,100000,SBI Mutual Fund Equity Fund 1,82.7555
2024-07-11,100000,SBI Mutual Fund Equity Fund 1,83.1665
2024-07-12,100000,SBI Mutual Fund Equity Fund 1,82.6515
2024-07-15,100000,SBI Mutual Fund Equity Fund 1,83.881
2024-07-16,100000,SBI Mutual Fund Equity Fund 1,82.5245
2024-07-17,100000,SBI Mutual Fund Equity Fund 1,83.1306
2024-07-18,100000,SBI Mutual Fund Equity Fund 1,83.715
2024-07-19,100000,SBI Mutual Fund Equity Fund 1,83.2562
2024-07-22,100000,SBI Mutual Fund Equity Fund 1,83.5334
2024-07-23,100000,SBI Mutual Fund Equity Fund 1,81.9856
2024-07-24,100000,SBI Mutual Fund Equity Fund 1,82.9379
2024-07-25,100000,SBI Mutual Fund Equity Fund 1,82.6266
2024-07-26,100000,SBI Mutual Fund Equity Fund 1,81.9297
2024-07-29,100000,SBI Mutual Fund Equity Fund 1,83.0232
2024-07-30,100000,SBI Mutual Fund Equity Fund 1,82.114
2024-07-31,100000,SBI Mutual Fund Equity Fund 1,80.4134
2024-08-01,100000,SBI Mutual Fund Equity Fund 1,78.5829
2024-08-02,100000,SBI Mutual Fund Equity Fund 1,79.1493
2024-08-05,100000,SBI Mutual Fund Equity Fund 1,77.6506
2024-08-06,100000,SBI Mutual Fund Equity Fund 1,79.4466
2024-08-07,100000,SBI Mutual Fund Equity Fund 1,77.0597
2024-08-08,100000,SBI Mutual Fund Equity Fund 1,78.7797
2024-08-09,100000,SBI Mutual Fund Equity Fund 1,78.9163
2024-08-12,100000,SBI Mutual Fund Equity Fund 1,78.7166
2024-08-13,100000,SBI Mutual Fund Equity Fund 1,78.0284
2024-08-14,100000,SBI Mutual Fund Equity Fund 1,78.3671
2024-08-15,100000,SBI Mutual Fund Equity Fund 1,78.233
2024-08-16,100000,SBI Mutual Fund Equity Fund 1,79.336
2024-08-19,100000,SBI Mutual Fund Equity Fund 1,79.3672
2024-08-20,100000,SBI Mutual Fund Equity Fund 1,79.438
2024-08-21,100000,SBI Mutual Fund Equity Fund 1,78.9432
2024-08-22,100000,SBI Mutual Fund Equity Fund 1,78.7869
2024-08-23,100000,SBI Mutual Fund Equity Fund 1,79.0292
2024-08-26,100000,SBI Mutual Fund Equity Fund 1,77.062
2024-08-27,100000,SBI Mutual Fund Equity Fund 1,75.5305
2024-08-28,100000,SBI Mutual Fund Equity Fund 1,76.2186
2024-08-29,100000,SBI Mutual Fund Equity Fund 1,76.3083
2024-08-30,100000,SBI Mutual Fund Equity Fund 1,76.0229
2024-09-02,100000,SBI Mutual Fund Equity Fund 1,75.9518
2024-09-03,100000,SBI Mutual Fund Equity Fund 1,76.2273
2024-09-04,100000,SBI Mutual Fund Equity Fund 1,75.5663
2024-09-05,100000,SBI Mutual Fund Equity Fund 1,74.6613
2024-09-06,100000,SBI Mutual Fund Equity Fund 1,74.775
2024-09-09,100000,SBI Mutual Fund Equity Fund 1,73.6721
2024-09-10,100000,SBI Mutual Fund Equity Fund 1,74.0012
2024-09-11,100000,SBI Mutual Fund Equity Fund 1,72.167
2024-09-12,100000,SBI Mutual Fund Equity Fund 1,73.1104
2024-09-13,100000,SBI Mutual Fund Equity Fund 1,73.5022
2024-09-16,100000,SBI Mutual Fund Equity Fund 1,73.6755
2024-09-17,100000,SBI Mutual Fund Equity Fund 1,74.5912
2024-09-18,100000,SBI Mutual Fund Equity Fund 1,76.2241
2024-09-19,100000,SBI Mutual Fund Equity Fund 1,77.2049
2024-09-20,100000,SBI Mutual Fund Equity Fund 1,75.1433
2024-09-23,100000,SBI Mutual Fund Equity Fund 1,73.7213
2024-09-24,100000,SBI Mutual Fund Equity Fund 1,72.9952
2024-09-25,100000,SBI Mutual Fund Equity Fund 1,72.9347
2024-09-26,100000,SBI Mutual Fund Equity Fund 1,73.3711
2024-09-27,100000,SBI Mutual Fund Equity Fund 1,72.5458
2024-09-30,100000,SBI Mutual Fund Equity Fund 1,72.6472
2024-10-01,100000,SBI Mutual Fund Equity Fund 1,72.2065
2024-10-02,100000,SBI Mutual Fund Equity Fund 1,71.86
2024-10-03,100000,SBI Mutual Fund Equity Fund 1,71.0113
2024-10-04,100000,SBI Mutual Fund Equity Fund 1,70.4754
2024-10-07,100000,SBI Mutual Fund Equity Fund 1,69.6773
2024-10-08,100000,SBI Mutual Fund Equity Fund 1,69.1191
2024-10-09,100000,SBI Mutual Fund Equity Fund 1,69.8025
2024-10-10,100000,SBI Mutual Fund Equity Fund 1,69.2596
2024-10-11,100000,SBI Mutual Fund Equity Fund 1,70.9087
2024-10-14,100000,SBI Mutual Fund Equity Fund 1,71.2594
2024-10-15,100000,SBI Mutual Fund Equity Fund 1,71.418
2024-10-16,100000,SBI Mutual Fund Equity Fund 1,70.9199
2024-10-17,100000,SBI Mutual Fund Equity Fund 1,71.4001
2024-10-18,100000,SBI Mutual Fund Equity Fund 1,71.0801
2024-10-21,100000,SBI Mutual Fund Equity Fund 1,71.1989
2024-10-22,100000,SBI Mutual Fund Equity Fund 1,72.8488
2024-10-23,100000,SBI Mutual Fund Equity Fund 1,72.8304
2024-10-24,100000,SBI Mutual Fund Equity Fund 1,73.612
2024-10-25,100000,SBI Mutual Fund Equity Fund 1,73.1993
2024-10-28,100000,SBI Mutual Fund Equity Fund 1,73.2203
2024-10-29,100000,SBI Mutual Fund Equity Fund 1,74.4073
2024-10-30,100000,SBI Mutual Fund Equity Fund 1,74.0402
2024-10-31,100000,SBI Mutual Fund Equity Fund 1,75.2678
2024-11-01,100000,SBI Mutual Fund Equity Fund 1,75.7824
2024-11-04,100000,SBI Mutual Fund Equity Fund 1,75.4516
2024-11-05,100000,SBI Mutual Fund Equity Fund 1,75.9173
2024-11-06,100000,SBI Mutual Fund Equity Fund 1,76.6136
2024-11-07,100000,SBI Mutual Fund Equity Fund 1,77.0794
2024-11-08,100000,SBI Mutual Fund Equity Fund 1,76.0579
2024-11-11,100000,SBI Mutual Fund Equity Fund 1,75.6154
2024-11-12,100000,SBI Mutual Fund Equity Fund 1,75.4953
2024-11-13,100000,SBI Mutual Fund Equity Fund 1,75.4907
2024-11-14,100000,SBI Mutual Fund Equity Fund 1,75.9489
2024-11-15,100000,SBI Mutual Fund Equity Fund 1,76.1131
2024-11-18,100000,SBI Mutual Fund Equity Fund 1,75.2621
2024-11-19,100000,SBI Mutual Fund Equity Fund 1,75.5592
2024-11-20,100000,SBI Mutual Fund Equity Fund 1,76.0111
2024-11-21,100000,SBI Mutual Fund Equity Fund 1,76.4316
2024-11-22,100000,SBI Mutual Fund Equity Fund 1,77.2056
2024-11-25,100000,SBI Mutual Fund Equity Fund 1,77.8193
2024-11-26,100000,SBI Mutual Fund Equity Fund 1,78.1808
2024-11-27,100000,SBI Mutual Fund Equity Fund 1,78.1789
2024-11-28,100000,SBI Mutual Fund Equity Fund 1,77.0803
2024-11-29,100000,SBI Mutual Fund Equity Fund 1,77.4182
2024-12-02,100000,SBI Mutual Fund Equity Fund 1,77.6061
2024-12-03,100000,SBI Mutual Fund Equity Fund 1,77.8382
2024-12-04,100000,SBI Mutual Fund Equity Fund 1,77.0081
2024-12-05,100000,SBI Mutual Fund Equity Fund 1,76.3197
2024-12-06,100000,SBI Mutual Fund Equity Fund 1,77.074
2024-12-09,100000,SBI Mutual Fund Equity Fund 1,77.093
2024-12-10,100000,SBI Mutual Fund Equity Fund 1,77.6022
2024-12-11,100000,SBI Mutual Fund Equity Fund 1,77.6678
2024-12-12,100000,SBI Mutual Fund Equity Fund 1,77.7344
2024-12-13,100000,SBI Mutual Fund Equity Fund 1,78.4239
2024-12-16,100000,SBI Mutual Fund Equity Fund 1,78.1137
2024-12-17,100000,SBI Mutual Fund Equity Fund 1,78.2264
2024-12-18,100000,SBI Mutual Fund Equity Fund 1,77.954
2024-12-19,100000,SBI Mutual Fund Equity Fund 1,77.7017
2024-12-20,100000,SBI Mutual Fund Equity Fund 1,77.5361
2024-12-23,100000,SBI Mutual Fund Equity Fund 1,77.7342
2024-12-24,100000,SBI Mutual Fund Equity Fund 1,77.4522
2024-12-25,100000,SBI Mutual Fund Equity Fund 1,78.3561
2024-12-26,100000,SBI Mutual Fund Equity Fund 1,77.7845
2024-12-27,100000,SBI Mutual Fund Equity Fund 1,77.7026
2024-12-30,100000,SBI Mutual Fund Equity Fund 1,77.4475
2024-12-31,100000,SBI Mutual Fund Equity Fund 1,78.482
2025-01-01,100000,SBI Mutual Fund Equity Fund 1,78.6546
2025-01-02,100000,SBI Mutual Fund Equity Fund 1,79.3243
2025-01-03,100000,SBI Mutual Fund Equity Fund 1,78.4902
2025-01-06,100000,SBI Mutual Fund Equity Fund 1,78.7047
2025-01-07,100000,SBI Mutual Fund Equity Fund 1,79.2902
2025-01-08,100000,SBI Mutual Fund Equity Fund 1,79.3962
2025-01-09,100000,SBI Mutual Fund Equity Fund 1,80.0924
2025-01-10,100000,SBI Mutual Fund Equity Fund 1,79.8364
2025-01-13,100000,SBI Mutual Fund Equity Fund 1,80.7439
2025-01-14,100000,SBI Mutual Fund Equity Fund 1,82.2048
2025-01-15,100000,SBI Mutual Fund Equity Fund 1,82.038
2025-01-16,100000,SBI Mutual Fund Equity Fund 1,81.8204
2025-01-17,100000,SBI Mutual Fund Equity Fund 1,82.7777
2025-01-20,100000,SBI Mutual Fund Equity Fund 1,83.8253
2025-01-21,100000,SBI Mutual Fund Equity Fund 1,83.5538
2025-01-22,100000,SBI Mutual Fund Equity Fund 1,83.3481
2025-01-23,100000,SBI Mutual Fund Equity Fund 1,83.2301
2025-01-24,100000,SBI Mutual Fund Equity Fund 1,82.4437
2025-01-27,100000,SBI Mutual Fund Equity Fund 1,81.93
2025-01-28,100000,SBI Mutual Fund Equity Fund 1,81.3667
2025-01-29,100000,SBI Mutual Fund Equity Fund 1,80.9525
2025-01-30,100000,SBI Mutual Fund Equity Fund 1,80.9891
2025-01-31,100000,SBI Mutual Fund Equity Fund 1,81.1904
